"","Comparison","ensembl_gene_id","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","hgnc_symbol","percentage_gc_content","gene.length","Direction"
"15065","AD-NORMAL","ENSG00000170473",0.00305613665190085,-0.0426830620821792,0.0487953353859809,3.54204831232585,0.131215473075416,0.895647627780881,0.953418662810729,-6.23024947871867,"PYM1",45.5,2425,"NONE"
"15066","AD-NORMAL","ENSG00000100503",-0.000415984857771612,-0.0349302805754051,0.0340983108598619,3.48094418371731,-0.023668968948035,0.981124310678756,0.9923687423668,-6.2302785188478,"NIN",41.15,13683,"NONE"
"15067","AD-NORMAL","ENSG00000138660",0.00112827093500378,-0.0469296589624075,0.0491862008324151,3.49974278953597,0.0461051218883802,0.963241381566992,0.984411968484598,-6.23033938942854,"AP1AR",36.49,3444,"NONE"
"15068","AD-NORMAL","ENSG00000153208",-0.0137069714320304,-0.130356509895413,0.102942567031352,3.68863016150074,-0.230759354968627,0.817578252123466,0.918190703585493,-6.23037825482775,"MERTK",43.65,4700,"NONE"
"15069","AD-NORMAL","ENSG00000050438",0.00856635265524819,-0.0536912138803416,0.0708239191908379,3.888539691539,0.270212005852469,0.787087510966706,0.902474360971873,-6.23053245070433,"SLC4A8",42.72,17980,"NONE"
"15070","AD-NORMAL","ENSG00000139613",0.00521953121365692,-0.0315603334023701,0.0419993958296839,4.55215227880552,0.27869052665999,0.78057570903045,0.898884861833001,-6.23078870707418,"SMARCC2",48.99,8555,"NONE"
"15071","AD-NORMAL","ENSG00000103260",0.00730287427395826,-0.0715063972364154,0.0861121457843319,5.01289717477076,0.181977353326072,0.855660266887601,0.936275499373159,-6.23097216023636,"METRN",66.79,3692,"NONE"
"15072","AD-NORMAL","ENSG00000134748",0.00544679264085213,-0.0337266950129979,0.0446202802947022,3.90547378659515,0.273054561857305,0.784902639714378,0.901405568953561,-6.23098500326552,"PRPF38A",41.39,5658,"NONE"
"15073","AD-NORMAL","ENSG00000172009",-0.00458185856031612,-0.0382908882730682,0.0291271711524359,3.91265622641229,-0.266929307782887,0.789612779179919,0.903612070859895,-6.23109452077393,"THOP1",59.11,7464,"NONE"
"15074","AD-NORMAL","ENSG00000154930",0.0163387976496829,-0.0977524426162526,0.130430037915618,4.17338658532748,0.281234519696767,0.778624815282459,0.898149564712297,-6.23109552117188,"ACSS1",52,8691,"NONE"
"15075","AD-NORMAL","ENSG00000067082",0.00903584162347926,-0.0598297187422079,0.0779014019891664,4.18955388991542,0.257672076872324,0.796745911455752,0.907802179638971,-6.2312805934503,"KLF6",48.08,6139,"NONE"
"15076","AD-NORMAL","ENSG00000106853",-0.000387611879791638,-0.0576857078769306,0.0569104841173473,3.58178529863738,-0.0132848826330883,0.989404803350934,0.996474927644636,-6.23138649827529,"PTGR1",43.39,3644,"NONE"
"15077","AD-NORMAL","ENSG00000134291",-0.00127425725980412,-0.0513262632335694,0.0487777487139612,3.52943648058905,-0.049996138484099,0.960141645407982,0.983306408111066,-6.23139093688621,"TMEM106C",46.67,3475,"NONE"
"15078","AD-NORMAL","ENSG00000106537",0.00636032494771488,-0.0696826708797774,0.0824033207752071,5.25289624163963,0.164255877814995,0.869583506594227,0.942098579771677,-6.23147836939145,"TSPAN13",39.23,2224,"NONE"
"15079","AD-NORMAL","ENSG00000172031",0.00039524435397631,-0.0674726376990853,0.0682631264070379,3.59312167273305,0.0114367390468822,0.990878698233312,0.996677524542462,-6.23150920194046,"EPHX4",38.35,2251,"NONE"
"15080","AD-NORMAL","ENSG00000177479",-0.00386813616249038,-0.0436163375625971,0.0358800652376164,3.61401143800786,-0.191110744839867,0.848501697492944,0.933741407994611,-6.23154499261527,"ARIH2",44.51,8017,"NONE"
"15081","AD-NORMAL","ENSG00000131584",-0.00554925629950809,-0.048857619342813,0.0377591067437968,4.92216232669101,-0.251630829071055,0.801410213005561,0.910592736205984,-6.23157275557574,"ACAP3",67.3,8809,"NONE"
"15082","AD-NORMAL","ENSG00000241685",-0.00308805000967816,-0.0333375852729923,0.027161485253636,5.25149557715989,-0.200477875626844,0.841172920806546,0.929802023487055,-6.23166296082326,"ARPC1A",48.37,2557,"NONE"
"15083","AD-NORMAL","ENSG00000162511",0.020607566035896,-0.134301620676605,0.175516752748397,3.8739509660893,0.261246427243892,0.793989652932186,0.906314385710901,-6.23203256546723,"LAPTM5",52.62,3274,"NONE"
"15084","AD-NORMAL","ENSG00000259781",0.00689708894464758,-0.0422842278090457,0.0560784056983408,4.39418889391463,0.27540163107558,0.783099892923915,0.900397720253531,-6.23210898543472,"HMGB1P6",43.65,646,"NONE"
"15085","AD-NORMAL","ENSG00000135932",-0.00687730257141261,-0.0577346131598575,0.0439800080170323,4.59531849507017,-0.265561782490569,0.790665425604832,0.904222802696939,-6.23228330696282,"CAB39",40.78,5360,"NONE"
"15086","AD-NORMAL","ENSG00000175756",-0.00385332372675151,-0.0350237441713099,0.0273170967178069,5.02886102133334,-0.2427692461876,0.808264839769971,0.913927257477143,-6.23234110141833,"AURKAIP1",66.87,1669,"NONE"
"15087","AD-NORMAL","ENSG00000171368",0.00151744080865157,-0.042029531538164,0.0450644131554671,5.44235874533204,0.0684312742996714,0.945464496809611,0.977697663488874,-6.23234733112294,"TPPP",61.7,6022,"NONE"
"15088","AD-NORMAL","ENSG00000101746",0.00643707950178296,-0.0486449891920205,0.0615191481955864,3.88355786130376,0.229498295291568,0.81855770061636,0.918738373681246,-6.23243583147271,"NOL4",34.88,5687,"NONE"
"15089","AD-NORMAL","ENSG00000174173",0.00548148961580441,-0.0384844200449207,0.0494473992765295,3.83935766704529,0.24484056105198,0.806661290033689,0.913105508088135,-6.23256769901369,"TRMT10C",41.24,1888,"NONE"
"15090","AD-NORMAL","ENSG00000185236",0.000627630194383499,-0.0313267014893031,0.0325819618780701,5.49133003862338,0.038572245600285,0.969243907192517,0.987449231999889,-6.23263711917235,"RAB11B",59.05,2470,"NONE"
"15091","AD-NORMAL","ENSG00000153707",-0.00624249673253896,-0.0499136027081707,0.0374286092430928,4.28850363317327,-0.280714577802291,0.779023426172749,0.89822874602257,-6.23266243155845,"PTPRD",35.53,11165,"NONE"
"15092","AD-NORMAL","ENSG00000114646",-0.0100886131573961,-0.0864745395050511,0.066297313190259,4.70115562518076,-0.259369528943742,0.795436650458431,0.907181561088731,-6.23266622461513,"CSPG5",51.25,4366,"NONE"
"15093","AD-NORMAL","ENSG00000163947",-0.000288756417720748,-0.0704321166392957,0.0698546038038542,3.7163951274906,-0.00808436497632466,0.993552293375055,0.997960415047051,-6.23273138186171,"ARHGEF3",43.62,6594,"NONE"
"15094","AD-NORMAL","ENSG00000265579",-0.00976467300115846,-0.0838376233199101,0.0643082773175932,4.17539974591139,-0.258880235397618,0.79581398819287,0.907367975775196,-6.23298481970864,"",33.18,2206,"NONE"
"15095","AD-NORMAL","ENSG00000058091",-0.00914778834270091,-0.0752616716598836,0.0569660949744818,4.42418105339131,-0.271721669358438,0.785926929273634,0.901922168835104,-6.23304400612379,"CDK14",37.97,6841,"NONE"
"15096","AD-NORMAL","ENSG00000158716",0.00582821074166295,-0.0675872557976099,0.0792436772809358,3.66011627228735,0.155900862370414,0.876162156880615,0.944666761672475,-6.23309241988945,"DUSP23",59.37,825,"NONE"
"15097","AD-NORMAL","ENSG00000124786",0.00336167834720991,-0.0507329510216724,0.0574563077160922,3.55769947972913,0.122040180354058,0.902906932951765,0.957284732912821,-6.23313481439906,"SLC35B3",34.49,2137,"NONE"
"15098","AD-NORMAL","ENSG00000170873",0.000315072623755075,-0.0364024479516485,0.0370325931991586,3.49210609412969,0.0168514841460238,0.986560544811165,0.994582915165873,-6.23330781040555,"MTSS1",45.65,7727,"NONE"
"15099","AD-NORMAL","ENSG00000012232",0.00492305806940641,-0.0356261261350024,0.0454722422738152,3.72960148711201,0.238426031815779,0.811629840834183,0.915601615296191,-6.23334967695798,"EXTL3",44.36,13220,"NONE"
"15100","AD-NORMAL","ENSG00000165322",0.00470472975366043,-0.0295565467567801,0.038966006264101,3.86800789596564,0.26966959044197,0.787504618763717,0.902804172149422,-6.23362847053834,"ARHGAP12",36.94,5938,"NONE"
"15101","AD-NORMAL","ENSG00000155744",0.00596902736771909,-0.0416486878711404,0.0535867426065786,3.91810911125307,0.246170410621679,0.805632189255141,0.912734292744021,-6.23374300833745,"FAM126B",39.16,12810,"NONE"
"15102","AD-NORMAL","ENSG00000149806",-0.00271968334213302,-0.0444406406418702,0.0390012739576042,5.30976424422957,-0.128016193604084,0.898177870000159,0.954716044741942,-6.23376469779333,"FAU",55.53,1846,"NONE"
"15103","AD-NORMAL","ENSG00000166971",-0.0049238428337226,-0.0404316090503662,0.030583923382921,4.21176275097465,-0.272321332665307,0.785466059180973,0.901525739196618,-6.23407990273676,"AKTIP",45.45,5202,"NONE"
"15104","AD-NORMAL","ENSG00000067836",-0.00524988162090434,-0.0466204801441547,0.036120716902346,4.87406781057382,-0.249206026238631,0.803284352352133,0.91159497770379,-6.234148035515,"ROGDI",63.26,3683,"NONE"
"15105","AD-NORMAL","ENSG00000159128",0.00637727294313617,-0.0402838116615468,0.0530383575478192,3.88812147276523,0.26839907141094,0.788481864289212,0.903195365700798,-6.23426008894244,"IFNGR2",44.83,2960,"NONE"
"15106","AD-NORMAL","ENSG00000259330",-0.00611856205661354,-0.0542423817977844,0.0420052576845574,4.485998755688,-0.249683653939025,0.80291510202603,0.911317121084356,-6.23428387362127,"INAFM2",42.13,594,"NONE"
"15107","AD-NORMAL","ENSG00000137106",-0.00351263448064998,-0.0382465691856518,0.0312213002243518,3.67222183435791,-0.198600258796148,0.842640871168682,0.930243451220691,-6.23442379267136,"GRHPR",53.09,7226,"NONE"
"15108","AD-NORMAL","ENSG00000170634",0.00507028392644004,-0.0304105879991644,0.0405511558520445,4.10677309257044,0.280633058398432,0.779085927908571,0.89822874602257,-6.23454039810633,"ACYP2",40.31,4964,"NONE"
"15109","AD-NORMAL","ENSG00000144369",-0.00677384546736182,-0.0803197842106353,0.0667720932759116,5.17649461079878,-0.180874532913205,0.856525453905737,0.93663171966829,-6.23470449255306,"FAM171B",37.17,5826,"NONE"
"15110","AD-NORMAL","ENSG00000163870",-8.40080746837835e-05,-0.0353538567949705,0.035185840645603,3.48047470683839,-0.00467754816520593,0.996269382038255,0.999211814884082,-6.23477682420526,"TPRA1",55.15,3596,"NONE"
"15111","AD-NORMAL","ENSG00000085662",0.00520437977438615,-0.0337282736161298,0.0441370331649021,4.44884244090337,0.262516019554154,0.793011261365669,0.905528429370842,-6.23496905280621,"AKR1B1",50.04,3660,"NONE"
"15112","AD-NORMAL","ENSG00000130702",0.00116042542018313,-0.0768157833273247,0.0791366341676909,3.53150248811445,0.0292250963521628,0.976694515941856,0.990453455824963,-6.23500712860707,"LAMA5",61.89,14361,"NONE"
"15113","AD-NORMAL","ENSG00000116005",-0.00469322770478442,-0.0390548682789403,0.0296684128693715,4.36942913025866,-0.268224576618607,0.788616106607636,0.903282900815214,-6.23507887453663,"PCYOX1",45.23,5870,"NONE"
"15114","AD-NORMAL","ENSG00000175931",-0.00613971671792957,-0.0516237155577474,0.0393442821218883,4.30817124405773,-0.265088280014231,0.791029991340986,0.904389921301144,-6.23511063016492,"UBE2O",49.87,6472,"NONE"
"15115","AD-NORMAL","ENSG00000125968",0.0184159750724173,-0.126345992012835,0.16317794215767,4.44990818778583,0.249827979778604,0.802803533494629,0.911317121084356,-6.23513386680265,"ID1",58.56,1233,"NONE"
"15116","AD-NORMAL","ENSG00000085117",0.00400808442789868,-0.0785403811287805,0.0865565499845779,3.70210165829992,0.0953517547572526,0.924066394206841,0.967417810059987,-6.23522509321263,"CD82",53.55,4054,"NONE"
"15117","AD-NORMAL","ENSG00000065609",-0.00451336377391343,-0.072679059012865,0.0636523314650381,5.32428041825444,-0.130027527285142,0.896587026098897,0.953967291501177,-6.23524245924056,"SNAP91",36.62,6651,"NONE"
"15118","AD-NORMAL","ENSG00000155876",-0.00377177583385535,-0.0645501794283409,0.0570066277606302,5.31199722200609,-0.121870170409928,0.903041520096222,0.957340453710423,-6.23527153131568,"RRAGA",52.17,1589,"NONE"
"15119","AD-NORMAL","ENSG00000122644",0.00628686865394901,-0.0571406233960651,0.0697143607039631,3.71158273512468,0.194651466961659,0.845729882009196,0.931871798466929,-6.23529656453112,"ARL4A",42.68,3561,"NONE"
"15120","AD-NORMAL","ENSG00000119682",0.000514380065611775,-0.0364818232375897,0.0375105833688133,3.53686340259538,0.0273040962161793,0.978226018288195,0.99114665506736,-6.23531681957573,"AREL1",42.31,7308,"NONE"
"15121","AD-NORMAL","ENSG00000067248",-0.00377525942948376,-0.0419243639579557,0.0343738450989882,3.72391160026997,-0.194340486792387,0.845973253293172,0.931942749625715,-6.23540030007495,"DHX29",37.08,4734,"NONE"
"15122","AD-NORMAL","ENSG00000277791",-0.0028195523832224,-0.0462737466024074,0.0406346418359626,5.31721136086554,-0.12742343253911,0.898646786897165,0.954949759055824,-6.23549891632132,"PSMB3",49.05,1179,"NONE"
"15123","AD-NORMAL","ENSG00000084636",0.0120180729290231,-0.0753075868772981,0.0993437327353444,4.02194684825952,0.270267480393448,0.787044855480931,0.902474360971873,-6.23550311116461,"COL16A1",56,9269,"NONE"
"15124","AD-NORMAL","ENSG00000198369",0.00657045835739867,-0.0446616262269782,0.0578025429417755,3.95456539673975,0.251857259479775,0.801235262368443,0.910526410116212,-6.23567168601898,"SPRED2",43.76,5154,"NONE"
"15125","AD-NORMAL","ENSG00000141542",0.00545285911651039,-0.0335547225318206,0.0444604407648414,4.17399334630862,0.274521323760287,0.78377590683511,0.900777180743912,-6.23581354994202,"RAB40B",53.03,6194,"NONE"
"15126","AD-NORMAL","ENSG00000139793",0.00502809337702903,-0.0367628240394906,0.0468190107935487,4.90323897078042,0.236277443282906,0.813295801827552,0.916101364317002,-6.23593864323525,"MBNL2",40.24,4908,"NONE"
"15127","AD-NORMAL","ENSG00000119801",-0.00397328961777532,-0.0434467322602969,0.0355001530247463,5.11128417078714,-0.197672407318809,0.843366482792462,0.930711962394987,-6.236036461776,"YPEL5",41.9,3421,"NONE"
"15128","AD-NORMAL","ENSG00000075292",0.00497831998410625,-0.033569026654182,0.0435256666223945,4.53926628818777,0.253623301678637,0.799871079781004,0.909837222345014,-6.23605916349044,"ZNF638",38.16,12474,"NONE"
"15129","AD-NORMAL","ENSG00000186577",-0.00657454200028074,-0.0579301586838753,0.0447810746833139,4.63449934090372,-0.251407592364472,0.801582705813629,0.910722485090894,-6.2361093603892,"C6orf1",61.63,2229,"NONE"
"15130","AD-NORMAL","ENSG00000122884",0.00997308445662304,-0.115747675779807,0.135693844693053,3.61093754081593,0.155784172528539,0.876254099076399,0.944666761672475,-6.23624997940392,"P4HA1",38.79,3093,"NONE"
"15131","AD-NORMAL","ENSG00000002919",0.00172202973073832,-0.0310123356408786,0.0344563951023552,3.52402940590539,0.103308856190764,0.917751415179871,0.964545744534847,-6.23628885728414,"SNX11",48,3606,"NONE"
"15132","AD-NORMAL","ENSG00000204463",0.00324284204225389,-0.0235766519194737,0.0300623360039815,4.91027886531815,0.237452118791454,0.812384882817716,0.915814019758034,-6.2363302541427,"BAG6",52.36,5310,"NONE"
"15133","AD-NORMAL","ENSG00000157778",-0.007099522011071,-0.0606832044643821,0.0464841604422401,3.97120982047749,-0.260194065523913,0.794800885572043,0.90697528187018,-6.23634350071924,"PSMG3",57.7,1960,"NONE"
"15134","AD-NORMAL","ENSG00000111786",0.00307727023193549,-0.0575314776298103,0.0636860180936813,3.64205774667634,0.0997082645585171,0.920608325712355,0.965740204709069,-6.23670366721527,"SRSF9",46.53,3744,"NONE"
"15135","AD-NORMAL","ENSG00000136816",-0.00305926914496624,-0.0409516154063249,0.0348330771163924,3.62692808896833,-0.158550283455777,0.874075079682738,0.944124382500626,-6.23680639288364,"TOR1B",50.46,2911,"NONE"
"15136","AD-NORMAL","ENSG00000136522",0.00555872081528985,-0.0364807547422932,0.0475981963728729,4.37718972340642,0.259667984025068,0.795206508765148,0.907040589515909,-6.23687008896251,"MRPL47",38.56,1370,"NONE"
"15137","AD-NORMAL","ENSG00000129691",-0.00426061589787663,-0.0404381915607868,0.0319169597650335,3.78515352449853,-0.231277698306055,0.817175744344686,0.918088485501175,-6.23687954723226,"ASH2L",42.99,5910,"NONE"
"15138","AD-NORMAL","ENSG00000099917",0.00351126688593695,-0.0276976289806725,0.0347201627525464,3.7441862765911,0.220946064425708,0.82520752313516,0.922401911906571,-6.23693786323062,"MED15",50.5,10374,"NONE"
"15139","AD-NORMAL","ENSG00000135924",-0.00146094448982925,-0.0511281114015219,0.0482062224218634,5.34308233659821,-0.0577650508991321,0.953954478881026,0.981591111919119,-6.23703136994287,"DNAJB2",56.92,5886,"NONE"
"15140","AD-NORMAL","ENSG00000235026",-0.00153999137015504,-0.0638293305311915,0.0607493477908814,3.66532453728628,-0.0485518069035205,0.961292188512737,0.983483194830219,-6.23712013608306,"DPP10-AS1",37.36,995,"NONE"
"15141","AD-NORMAL","ENSG00000145743",0.00478429762180088,-0.0298702272286989,0.0394388224723007,3.99003720945785,0.271118450241229,0.786390608061281,0.902321704754317,-6.23722136415521,"FBXL17",35.81,8125,"NONE"
"15142","AD-NORMAL","ENSG00000149091",-0.00160317251523612,-0.0461985318618436,0.0429921868313714,5.41067631912004,-0.0705978417506663,0.943740703411128,0.97701461514913,-6.23735457785055,"DGKZ",56.98,10787,"NONE"
"15143","AD-NORMAL","ENSG00000126005",0.00426229621449092,-0.0426854164875924,0.0512100089165742,3.8337111924122,0.178291247449661,0.858552773462513,0.937158809119901,-6.23766461642439,"MMP24-AS1",47.16,5511,"NONE"
"15144","AD-NORMAL","ENSG00000171798",-0.00578533436430106,-0.0505249443901811,0.0389542756615789,4.47667850541871,-0.253943501400622,0.799623806313055,0.909766835510589,-6.23768802952706,"KNDC1",59.29,7985,"NONE"
"15145","AD-NORMAL","ENSG00000165948",0.00296254071206636,-0.049249784772811,0.0551748661969437,3.55290246863186,0.111427432604994,0.911313644425742,0.961801934975644,-6.23769352400847,"IFI27L1",45.17,2380,"NONE"
"15146","AD-NORMAL","ENSG00000214046",0.00289436692134704,-0.0415681755760765,0.0473569094187706,3.85291917385208,0.127838046740072,0.898318793322586,0.954796072020965,-6.23777944368103,"SMIM7",47.85,6020,"NONE"
"15147","AD-NORMAL","ENSG00000123352",-0.00344000585133397,-0.0485061148036188,0.0416261031009509,3.70594880709462,-0.149902871608435,0.880890232763121,0.946641877132135,-6.23793811226254,"SPATS2",41.68,6840,"NONE"
"15148","AD-NORMAL","ENSG00000006625",-0.00610173418092597,-0.0576590409761842,0.0454555726143322,3.87110471120666,-0.232414861147471,0.816292875737178,0.91755853866953,-6.23796302528434,"GGCT",40.55,1597,"NONE"
"15149","AD-NORMAL","ENSG00000185880",-0.00724809829137474,-0.0635819005624773,0.0490857039797279,3.88003432482098,-0.252671257972896,0.800606411959474,0.910010387922502,-6.23808872242279,"TRIM69",39.92,9265,"NONE"
"15150","AD-NORMAL","ENSG00000135473",0.00709042006322935,-0.057111333110709,0.0712921732371677,3.75824373932686,0.216883199328217,0.82837106270057,0.923233317962207,-6.23815973535003,"PAN2",47.67,7288,"NONE"
"15151","AD-NORMAL","ENSG00000092051",0.000672770037667192,-0.0529707806047824,0.0543163206801168,5.42065665763751,0.0246291803655398,0.980358706838252,0.99200792004655,-6.23825864952759,"JPH4",56.69,5307,"NONE"
"15152","AD-NORMAL","ENSG00000213923",-0.00297407050713705,-0.0430366077420713,0.0370884667277972,5.1764148489881,-0.145785269239391,0.884138518425952,0.948432220578054,-6.23828336829902,"CSNK1E",47.81,6700,"NONE"
"15153","AD-NORMAL","ENSG00000205060",0.00409101069382833,-0.041525452002704,0.0497074733903607,3.69073755501652,0.17612047298429,0.860257085060548,0.937728836607229,-6.23834799948258,"SLC35B4",40.49,7109,"NONE"
"15154","AD-NORMAL","ENSG00000107518",-0.00908642247168689,-0.0836426327319308,0.065469787788557,4.17590990387865,-0.239337050396437,0.810923717714049,0.915277412890979,-6.2383962179935,"ATRNL1",35.41,9824,"NONE"
"15155","AD-NORMAL","ENSG00000204389",0.0231964908119959,-0.225275661259094,0.271668642883086,4.96906899867804,0.18333500778982,0.854595395826572,0.935700194729577,-6.23839844287967,"HSPA1A",59.73,2483,"NONE"
"15156","AD-NORMAL","ENSG00000149582",0.0062075626696636,-0.0430600155382657,0.0554751408775929,4.05130169814629,0.247434772352977,0.804654078894879,0.912137746215207,-6.23843885837499,"TMEM25",49.48,5529,"NONE"
"15157","AD-NORMAL","ENSG00000136295",0.00719301141217743,-0.0476064007400374,0.0619924235643922,4.07158959332648,0.2577719655536,0.796668850442067,0.907802179638971,-6.23851527237479,"TTYH3",62.29,6129,"NONE"
"15158","AD-NORMAL","ENSG00000181192",-0.000977087313615677,-0.059500315430175,0.0575461408029437,3.6311025377587,-0.032787321133952,0.973854792244987,0.989243445809529,-6.23854551376854,"DHTKD1",46.21,5281,"NONE"
"15159","AD-NORMAL","ENSG00000267321",-2.50130425043515e-05,-0.0441578039558649,0.0441077778708562,3.50730648789544,-0.00111302767219132,0.999112292340651,0.999943116875422,-6.23861151403124,"",44.52,1298,"NONE"
"15160","AD-NORMAL","ENSG00000128872",-0.00468073105687283,-0.0537306512350395,0.0443691891212938,5.03909216558497,-0.187402861048335,0.851406387429283,0.934298527727457,-6.23862484079122,"TMOD2",41.52,11636,"NONE"
"15161","AD-NORMAL","ENSG00000176444",0.00471949306751185,-0.0312061954458718,0.0406451815808955,3.93681973118778,0.257982998313951,0.796506051759867,0.907727514010424,-6.23863629168216,"CLK2",50.41,3670,"NONE"
"15162","AD-NORMAL","ENSG00000185909",0.000490907164830912,-0.0408407234204356,0.0418225377500974,3.51727628719621,0.0233247858521072,0.981398741918551,0.99242834554977,-6.23864119115511,"KLHDC8B",58.06,2158,"NONE"
"15163","AD-NORMAL","ENSG00000131051",-0.00375644980093526,-0.0360309291750991,0.0285180295732286,4.8299124430513,-0.2285699733955,0.819278897571646,0.918997246802146,-6.23896538362195,"RBM39",40.14,9413,"NONE"
"15164","AD-NORMAL","ENSG00000172915",0.00132715682585616,-0.0570539406166267,0.0597082542683391,3.67905927315815,0.044642738144398,0.964406520251799,0.984829039545245,-6.23901425697071,"NBEA",35.01,11949,"NONE"
"15165","AD-NORMAL","ENSG00000106617",-0.0021141561510003,-0.0429525882775886,0.038724275975588,3.61331282319191,-0.101664384172176,0.919056101323259,0.965155779008822,-6.2390180508814,"PRKAG2",48.91,6740,"NONE"
"15166","AD-NORMAL","ENSG00000113716",0.00285639080498967,-0.0344885615253083,0.0402013431352876,3.62540295369856,0.150205747343451,0.88065137938493,0.946450305976746,-6.23906629913359,"HMGXB3",43.45,6263,"NONE"
"15167","AD-NORMAL","ENSG00000158623",0.00765828176658889,-0.0640617146368007,0.0793782781699785,4.91655492134703,0.209696854226368,0.833973500259703,0.926169490086508,-6.23908940870153,"COPG2",40.91,4139,"NONE"
"15168","AD-NORMAL","ENSG00000108175",-0.00422305106506471,-0.0569099338105992,0.0484638316804697,3.74714415818056,-0.157407224930272,0.874975415358915,0.944285472425325,-6.23935360867491,"ZMIZ1",55.32,11048,"NONE"
"15169","AD-NORMAL","ENSG00000138668",-0.00265032789592823,-0.028597978639254,0.0232973228473975,5.08103276000396,-0.200586821951967,0.841087761792895,0.929773683884143,-6.23936213700135,"HNRNPD",38.75,6981,"NONE"
"15170","AD-NORMAL","ENSG00000247903",-0.00900017902840045,-0.0889698345568745,0.0709694765000736,3.73413878461136,-0.221017548049024,0.825151887897881,0.922401911906571,-6.23947071536162,"",39.3,2549,"NONE"
"15171","AD-NORMAL","ENSG00000136877",-0.00287554158311698,-0.0503007672029419,0.0445496840367079,3.60661615801957,-0.119072392558741,0.90525675906615,0.95842157448547,-6.23957440978089,"FPGS",53.5,3931,"NONE"
"15172","AD-NORMAL","ENSG00000174606",0.000661321915175428,-0.0387977917746384,0.0401204356049893,3.5024255436292,0.0329129206061226,0.97375467308453,0.989243445809529,-6.23968726146783,"ANGEL2",38.68,7276,"NONE"
"15173","AD-NORMAL","ENSG00000111775",0.00483031120106592,-0.0524007747413745,0.0620613971435063,5.21969637040333,0.165746344429571,0.868410865946443,0.94171935374435,-6.2397141570714,"COX6A1",48.25,1344,"NONE"
"15174","AD-NORMAL","ENSG00000134824",-0.012446686098464,-0.11575213240119,0.0908587602042615,4.50630856981351,-0.236609050158754,0.813038626802574,0.916075908055612,-6.23988668043454,"FADS2",51.23,11026,"NONE"
"15175","AD-NORMAL","ENSG00000116691",-0.000731639389401906,-0.0430638946999918,0.041600615921188,3.54770668999178,-0.0339411462729665,0.972935058853691,0.989075589621701,-6.23992763458976,"MIIP",55.62,2821,"NONE"
"15176","AD-NORMAL","ENSG00000198752",0.00530700166397491,-0.0371487296739984,0.0477627330019482,4.31909452631736,0.245478652642037,0.806167462453086,0.912896506472388,-6.2400536619961,"CDC42BPB",48.97,8009,"NONE"
"15177","AD-NORMAL","ENSG00000171223",0.019441514471187,-0.143196629918915,0.182079658861289,4.09449689709053,0.234751575601216,0.814479435814396,0.916443367201374,-6.24007030530024,"JUNB",64.89,1820,"NONE"
"15178","AD-NORMAL","ENSG00000173369",0.0288343173642036,-0.208440521009829,0.266109155738237,4.55927948350518,0.238648561798641,0.811457345446496,0.915548948589362,-6.24008392026886,"C1QB",51.13,1601,"NONE"
"15179","AD-NORMAL","ENSG00000129128",-0.00435529037039561,-0.037799540486101,0.0290889597453098,4.16005755899888,-0.255738719236397,0.798237827237867,0.909104192132015,-6.24014285626357,"SPCS3",36.77,6831,"NONE"
"15180","AD-NORMAL","ENSG00000160803",0.00435103855685171,-0.0315188209048586,0.040220898018562,4.49327588279538,0.238212249459991,0.811795564081765,0.915601615296191,-6.24028072047456,"UBQLN4",50.71,3878,"NONE"
"15181","AD-NORMAL","ENSG00000237187",-0.00419643029434003,-0.04284702930801,0.03445416871933,3.75400452613969,-0.213218369527975,0.831227070575108,0.924236463054578,-6.24037709107884,"NR2F1-AS1",38.28,7720,"NONE"
"15182","AD-NORMAL","ENSG00000025772",-0.00721234900728884,-0.0748145445719815,0.0603898465574038,4.89085981343365,-0.209515793761943,0.83411476451342,0.9261946784521,-6.24039240495868,"TOMM34",45.11,2062,"NONE"
"15183","AD-NORMAL","ENSG00000110090",0.00806536919937972,-0.0648427304737784,0.0809734688725379,4.26374733636804,0.217244758653754,0.828089421496222,0.923197474290883,-6.24042209624489,"CPT1A",50.04,6565,"NONE"
"15184","AD-NORMAL","ENSG00000100888",-0.00285374828508811,-0.0261670523269605,0.0204595557567843,3.9042177045904,-0.240387936470877,0.810109375973862,0.914820976078052,-6.24042710709524,"CHD8",42.52,9781,"NONE"
"15185","AD-NORMAL","ENSG00000156011",-0.00589395915858493,-0.057849268297974,0.0460613499808042,4.84784405364571,-0.222780935026142,0.823779734717561,0.921927442042057,-6.24059600170196,"PSD3",39.93,15213,"NONE"
"15186","AD-NORMAL","ENSG00000168301",0.00201304439693217,-0.0471218780541841,0.0511479668480485,3.59561646245839,0.0804570142181132,0.935899872068466,0.973098767938917,-6.24060367566023,"KCTD6",40.78,3068,"NONE"
"15187","AD-NORMAL","ENSG00000163468",0.00362176111030799,-0.0403470519565159,0.0475905741771318,5.19615612808033,0.161761770812733,0.871546414074685,0.942870706529736,-6.24071311166429,"CCT3",45.93,4018,"NONE"
"15188","AD-NORMAL","ENSG00000135341",-0.00304407289460507,-0.030277503471698,0.0241893576824879,3.77808016497381,-0.219509605347444,0.826325696021734,0.922801053273344,-6.24074744748428,"MAP3K7",35.81,7227,"NONE"
