"","X","Direction","logFC.x","P.Value.x","adj.P.Val.x","assay.x","path_dir.x","logFC.y","P.Value.y","adj.P.Val.y","assay.y","path_dir.y","display_name"
"222","REACTOME: MRNA DECAY BY 3 TO 5 EXORIBONUCLEASE","DOWN",-0.235280776815058,5.58119434536231e-08,5.42478950119049e-07,"Mayo","DOWN: REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE",-0.127149287563242,0.00035317690484212,0.00165950593841478,"MSBB","DOWN: REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE","(Reactome) mRNA Decay by 3' to 5' Exoribonuclease"
"223","REACTOME: MRNA DECAY BY 5 TO 3 EXORIBONUCLEASE","DOWN",-0.0800045952172526,0.000440571988001191,0.00121877858362946,"Mayo","DOWN: REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE",-0.115124724652853,2.58779927856093e-06,7.21285156421501e-05,"MSBB","DOWN: REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE","(Reactome) mRNA Decay by 5' to 3' Exoribonuclease"
"224","REACTOME: NEURONAL SYSTEM","DOWN",-0.190339670194626,4.28085454183205e-06,2.1296352006425e-05,"Mayo","DOWN: REACTOME_NEURONAL_SYSTEM",-0.19428322524048,0.000171010367069365,0.000945007534989456,"MSBB","DOWN: REACTOME_NEURONAL_SYSTEM","(Reactome) Neuronal System"
"225","REACTOME: NEUROTRANSMITTER RELEASE CYCLE","DOWN",-0.143934225277171,0.000375196596440144,0.00107044041008465,"Mayo","DOWN: REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE",-0.124667100522792,0.00164168531256067,0.00561629185876018,"MSBB","DOWN: REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE","(Reactome) Neurotransmitter Release Cycle"
"226","REACTOME: NOTCH HLH TRANSCRIPTION PATHWAY","UP",0.176568281001352,1.38184235573793e-07,1.10547388459034e-06,"Mayo","UP: REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY",0.238296305500603,2.09134251787678e-07,2.76714424114059e-05,"MSBB","UP: REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY","(Reactome) Notch-HLH transcription pathway"
"227","REACTOME: NUCLEOTIDE EXCISION REPAIR","DOWN",-0.131758370514157,2.9872115047518e-08,3.21532583784193e-07,"Mayo","DOWN: REACTOME_NUCLEOTIDE_EXCISION_REPAIR",-0.0833023471150806,0.000762811573047197,0.00302538827276346,"MSBB","DOWN: REACTOME_NUCLEOTIDE_EXCISION_REPAIR","(Reactome) Nucleotide Excision Repair"
"228","REACTOME: ORC1 REMOVAL FROM CHROMATIN","DOWN",-0.0765112829940249,1.35944564262195e-05,5.89591077239703e-05,"Mayo","DOWN: REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",-0.0971993607010647,8.96634080752512e-05,0.000589360603640696,"MSBB","DOWN: REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","(Reactome) Orc1 removal from chromatin"
"229","REACTOME: P130CAS LINKAGE TO MAPK SIGNALING FOR INTEGRINS","UP",0.169386474486877,6.225482350221e-05,0.000218723178120524,"Mayo","UP: REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",0.182448622892929,8.31528981738688e-05,0.000561564633150048,"MSBB","UP: REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS","(Reactome) p130Cas linkage to MAPK signaling for integrins"
"230","REACTOME: P53 INDEPENDENT G1 S DNA DAMAGE CHECKPOINT","DOWN",-0.0579799408434785,0.00414724173437879,0.00904297276888487,"Mayo","DOWN: REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT",-0.095982646071251,0.000570759864819498,0.00239350911053338,"MSBB","DOWN: REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT","(Reactome) p53-Independent G1/S DNA damage checkpoint"
"231","REACTOME: PHOSPHORYLATION OF THE APC C","DOWN",-0.148320254672425,1.57481292599226e-08,1.94226927539045e-07,"Mayo","DOWN: REACTOME_PHOSPHORYLATION_OF_THE_APC_C",-0.158386401756927,9.1520021978937e-07,3.69235950742608e-05,"MSBB","DOWN: REACTOME_PHOSPHORYLATION_OF_THE_APC_C","(Reactome) Phosphorylation of the APC/C"
"232","REACTOME: POL SWITCHING","DOWN",-0.119120187788435,1.11072751807388e-06,6.32260279518976e-06,"Mayo","DOWN: REACTOME_POL_SWITCHING",-0.077693705991994,0.0012351451290955,0.00448794969267619,"MSBB","DOWN: REACTOME_POL_SWITCHING","(Reactome) Polymerase switching"
"233","REACTOME: POST TRANSLATIONAL PROTEIN MODIFICATION","DOWN",-0.0726613555297449,3.1446365097684e-06,1.61864908837391e-05,"Mayo","DOWN: REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",-0.0632030344053687,0.000157261874438731,0.000891929189856,"MSBB","DOWN: REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","(Reactome) Post-translational protein modification"
"234","REACTOME: POTASSIUM CHANNELS","DOWN",-0.188266657176178,8.07820752293774e-05,0.000274844761699951,"Mayo","DOWN: REACTOME_POTASSIUM_CHANNELS",-0.253546023560704,8.87055911474572e-05,0.000589360603640696,"MSBB","DOWN: REACTOME_POTASSIUM_CHANNELS","(Reactome) Potassium Channels"
"235","REACTOME: PRE NOTCH PROCESSING IN GOLGI","UP",0.125987827256722,2.03993725559371e-05,8.24329594069267e-05,"Mayo","UP: REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI",0.100593894994385,0.000120138197441653,0.000730427269379656,"MSBB","UP: REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI","(Reactome) Pre-NOTCH Processing in Golgi"
"236","REACTOME: PROCESSING OF CAPPED INTRONLESS PRE MRNA","DOWN",-0.0661164510894166,0.000253658564220499,0.00074709388068923,"Mayo","DOWN: REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA",-0.0690338408996181,0.00252526193285738,0.00783701979162636,"MSBB","DOWN: REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA","(Reactome) Processing of Capped Intronless Pre-mRNA"
"237","REACTOME: PROTEOLYTIC CLEAVAGE OF SNARE COMPLEX PROTEINS","DOWN",-0.0687626796145886,0.00374799059352915,0.00829463787702531,"Mayo","DOWN: REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS",-0.0829737618379379,0.00213056480680187,0.0068860796241939,"MSBB","DOWN: REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS","(Reactome) Proteolytic cleavage of SNARE complex proteins"
"238","REACTOME: PYRIMIDINE CATABOLISM","DOWN",-0.21799090789326,1.99396291225341e-08,2.31456087069415e-07,"Mayo","DOWN: REACTOME_PYRIMIDINE_CATABOLISM",-0.130058821847493,8.19782232189686e-05,0.000561564633150048,"MSBB","DOWN: REACTOME_PYRIMIDINE_CATABOLISM","(Reactome) Pyrimidine catabolism"
"239","REACTOME: PYRIMIDINE METABOLISM","DOWN",-0.126443938457264,8.6721376865334e-08,7.6625455379519e-07,"Mayo","DOWN: REACTOME_PYRIMIDINE_METABOLISM",-0.0863236391089015,0.00169699055305316,0.00575501144078899,"MSBB","DOWN: REACTOME_PYRIMIDINE_METABOLISM","(Reactome) Pyrimidine metabolism"
"240","REACTOME: RAS ACTIVATION UOPN CA2 INFUX THROUGH NMDA RECEPTOR","DOWN",-0.279665273390941,1.11794854073286e-10,3.95857957536087e-09,"Mayo","DOWN: REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR",-0.125925574173274,0.00326956161915383,0.00978359870693091,"MSBB","DOWN: REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR","(Reactome) Ras activation uopn Ca2+ infux through NMDA receptor"
"241","REACTOME: REGULATION OF INSULIN SECRETION","DOWN",-0.0703928601626136,0.000494140695835274,0.00134497145717003,"Mayo","DOWN: REACTOME_REGULATION_OF_INSULIN_SECRETION",-0.101377018392775,4.36113049659889e-05,0.000356819767903545,"MSBB","DOWN: REACTOME_REGULATION_OF_INSULIN_SECRETION","(Reactome) Regulation of Insulin Secretion"
"242","REACTOME: REGULATION OF MITOTIC CELL CYCLE","DOWN",-0.0885810267743548,6.07132289892321e-07,3.79436104475422e-06,"Mayo","DOWN: REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE",-0.119640443439973,1.03413654083115e-06,3.90303146055629e-05,"MSBB","DOWN: REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE","(Reactome) Regulation of mitotic cell cycle"
"243","REACTOME: REPAIR SYNTHESIS FOR GAP FILLING BY DNA POL IN TC NER","DOWN",-0.0969946050021152,0.000222231019601785,0.000657803818021283,"Mayo","DOWN: REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER",-0.0838417634175579,0.00190169169884666,0.00630305747209801,"MSBB","DOWN: REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER","(Reactome) Repair synthesis for gap-filling by DNA polymerase in TC-NER"
"244","REACTOME: RESOLUTION OF AP SITES VIA THE MULTIPLE NUCLEOTIDE PATCH REPLACEMENT PATHWAY","DOWN",-0.180645403332889,3.95760498672783e-08,4.07461243850935e-07,"Mayo","DOWN: REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY",-0.136619832046187,9.76775158844973e-06,0.000143305829278777,"MSBB","DOWN: REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY","(Reactome) Resolution of AP sites via the multiple-nucleotide patch replacement pathway"
"245","REACTOME: RESOLUTION OF AP SITES VIA THE SINGLE NUCLEOTIDE REPLACEMENT PATHWAY","DOWN",-0.209520486241217,1.04588274373583e-07,8.84517977559444e-07,"Mayo","DOWN: REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY",-0.175258042761755,4.62934261283001e-06,0.000108326617140222,"MSBB","DOWN: REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY","(Reactome) Resolution of AP sites via the single-nucleotide replacement pathway"
"246","REACTOME: RNA POL I RNA POL III AND MITOCHONDRIAL TRANSCRIPTION","DOWN",-0.0917787574081557,5.96266468897742e-05,0.000211444819284043,"Mayo","DOWN: REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION",-0.0957043753870631,0.00180160086092858,0.00601199079456168,"MSBB","DOWN: REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION","(Reactome) RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription"
"247","REACTOME: RNA POL I TRANSCRIPTION INITIATION","DOWN",-0.140755806099514,1.14912083654609e-08,1.54608985280746e-07,"Mayo","DOWN: REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION",-0.100851816627238,0.000589192181896089,0.00245322011679154,"MSBB","DOWN: REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION","(Reactome) RNA Polymerase I Transcription Initiation"
"248","REACTOME: RNA POL II PRE TRANSCRIPTION EVENTS","DOWN",-0.109539487359415,1.48663043663481e-09,3.0597646789865e-08,"Mayo","DOWN: REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS",-0.0763572397284947,0.000653483606086142,0.00265477714972495,"MSBB","DOWN: REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS","(Reactome) RNA Polymerase II Pre-transcription Events"
"249","REACTOME: RNA POL II TRANSCRIPTION","DOWN",-0.10160787946639,1.4692401309454e-09,3.0597646789865e-08,"Mayo","DOWN: REACTOME_RNA_POL_II_TRANSCRIPTION",-0.0689769761428948,0.00086154491671016,0.00332675759917784,"MSBB","DOWN: REACTOME_RNA_POL_II_TRANSCRIPTION","(Reactome) RNA Polymerase II Transcription"
"250","REACTOME: RNA POL II TRANSCRIPTION PRE INITIATION AND PROMOTER OPENING","DOWN",-0.139521869649731,2.0139962414218e-11,9.53828619937366e-10,"Mayo","DOWN: REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING",-0.124117392544768,5.89197102694983e-06,0.000118723938636033,"MSBB","DOWN: REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING","(Reactome) RNA Polymerase II Transcription Pre-Initiation And Promoter Opening"
"251","REACTOME: RNA POL III CHAIN ELONGATION","DOWN",-0.169339995728205,1.36032007069066e-08,1.73184834806208e-07,"Mayo","DOWN: REACTOME_RNA_POL_III_CHAIN_ELONGATION",-0.207008008282209,3.14073932126669e-07,2.77638968372469e-05,"MSBB","DOWN: REACTOME_RNA_POL_III_CHAIN_ELONGATION","(Reactome) RNA Polymerase III Chain Elongation"
"252","REACTOME: RNA POL III TRANSCRIPTION","DOWN",-0.128706726055481,1.82477409501872e-07,1.358825489624e-06,"Mayo","DOWN: REACTOME_RNA_POL_III_TRANSCRIPTION",-0.153216009128034,2.50702611068255e-06,7.21285156421501e-05,"MSBB","DOWN: REACTOME_RNA_POL_III_TRANSCRIPTION","(Reactome) RNA Polymerase III Transcription"
"253","REACTOME: RNA POL III TRANSCRIPTION INITIATION FROM TYPE 2 PROMOTER","DOWN",-0.163492958584658,7.68744114673043e-09,1.1377412897161e-07,"Mayo","DOWN: REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER",-0.181838445036618,5.21764117809959e-07,2.77638968372469e-05,"MSBB","DOWN: REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER","(Reactome) RNA Polymerase III Transcription Initiation From Type 2 Promoter"
"254","REACTOME: RNA POL III TRANSCRIPTION INITIATION FROM TYPE 3 PROMOTER","DOWN",-0.153033006978388,2.48147806180265e-08,2.77176417469277e-07,"Mayo","DOWN: REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER",-0.181341559164347,5.88092628153096e-07,2.77638968372469e-05,"MSBB","DOWN: REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER","(Reactome) RNA Polymerase III Transcription Initiation From Type 3 Promoter"
"255","REACTOME: RNA POL III TRANSCRIPTION TERMINATION","DOWN",-0.132752469189492,5.33888745597264e-07,3.36236316376149e-06,"Mayo","DOWN: REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION",-0.176578058648427,1.79622936465851e-06,5.83774543514015e-05,"MSBB","DOWN: REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION","(Reactome) RNA Polymerase III Transcription Termination"
"256","REACTOME: RORA ACTIVATES CIRCADIAN EXPRESSION","UP",0.0943585980761381,8.20354771857375e-05,0.000278309469879407,"Mayo","UP: REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION",0.103279309012045,0.00134455440612669,0.00478154606434112,"MSBB","UP: REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION","(Reactome) RORA Activates Circadian Expression"
"257","REACTOME: S PHASE","DOWN",-0.0930632396769159,2.88833614132655e-08,3.16647221419503e-07,"Mayo","DOWN: REACTOME_S_PHASE",-0.0893735399563402,6.31950401238797e-06,0.000119400892150545,"MSBB","DOWN: REACTOME_S_PHASE","(Reactome) S Phase"
"258","REACTOME: SIGNALING BY GPCR","DOWN",-0.0743160099419108,5.10079904000152e-05,0.000185256014213552,"Mayo","DOWN: REACTOME_SIGNALING_BY_GPCR",-0.0654613221793618,0.00192094055278579,0.0063488713185293,"MSBB","DOWN: REACTOME_SIGNALING_BY_GPCR","(Reactome) Signaling by GPCR"
"259","REACTOME: SIGNALING BY HIPPO","UP",0.236610387339849,1.24453206636443e-10,4.09312768493189e-09,"Mayo","UP: REACTOME_SIGNALING_BY_HIPPO",0.302829151226939,2.70153758200617e-09,3.16079897094721e-06,"MSBB","UP: REACTOME_SIGNALING_BY_HIPPO","(Reactome) Signaling by Hippo"
"260","REACTOME: SIGNALING BY SCF KIT","UP",0.0382641481689608,0.000943279859436918,0.0023864174221652,"Mayo","UP: REACTOME_SIGNALING_BY_SCF_KIT",0.0612980670844857,3.61696080058728e-06,8.8163419514315e-05,"MSBB","UP: REACTOME_SIGNALING_BY_SCF_KIT","(Reactome) Signaling by SCF-KIT"
"261","REACTOME: SYNTHESIS OF DNA","DOWN",-0.095003287313268,1.41940161820653e-07,1.12790034627955e-06,"Mayo","DOWN: REACTOME_SYNTHESIS_OF_DNA",-0.100019258057518,9.77536977380837e-06,0.000143305829278777,"MSBB","DOWN: REACTOME_SYNTHESIS_OF_DNA","(Reactome) Synthesis of DNA"
"262","REACTOME: SYNTHESIS OF PC","UP",0.0940165237423662,0.000428923778816288,0.00119493118616114,"Mayo","UP: REACTOME_SYNTHESIS_OF_PC",0.0990167143047536,0.00104050999561134,0.00390494471668217,"MSBB","UP: REACTOME_SYNTHESIS_OF_PC","(Reactome) Synthesis of PC"
"263","REACTOME: SYNTHESIS SECRETION AND INACTIVATION OF GLP1","DOWN",-0.168009631540861,1.65197180742791e-07,1.25380424358631e-06,"Mayo","DOWN: REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1",-0.160883905860536,5.34060853220569e-05,0.0004057475313429,"MSBB","DOWN: REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1","(Reactome) Synthesis, Secretion, and Inactivation of Glucagon-like Peptide-1 (GLP-1)"
"264","REACTOME: TAK1 ACTIVATES NFKB BY PHOSPHORYLATION AND ACTIVATION OF IKKS COMPLEX","UP",0.0923232659502955,0.000882062127138263,0.00227035121419935,"Mayo","UP: REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX",0.124552125609835,8.27796312107387e-05,0.000561564633150048,"MSBB","UP: REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX","(Reactome) TAK1 activates NFkB by phosphorylation and activation of IKKs complex"
"265","REACTOME: TCA CYCLE AND RESPIRATORY ELECTRON TRANSPORT","DOWN",-0.0598708887069761,0.00316861710118804,0.00721469739962815,"Mayo","DOWN: REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT",-0.15540908108139,2.74746184478148e-07,2.76714424114059e-05,"MSBB","DOWN: REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT","(Reactome) The citric acid (TCA) cycle and respiratory electron transport"
"266","REACTOME: TGF BETA RECEPTOR SIGNALING ACTIVATES SMADS","UP",0.077321482224962,0.000425965449451842,0.00118948842488439,"Mayo","UP: REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS",0.13937759767123,4.95829657764604e-07,2.77638968372469e-05,"MSBB","UP: REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS","(Reactome) TGF-beta receptor signaling activates SMADs"
"267","REACTOME: TGF BETA RECEPTOR SIGNALING IN EMT EPITHELIAL TO MESENCHYMAL TRANSITION","UP",0.116336541870929,8.57395206594045e-07,5.07524190574487e-06,"Mayo","UP: REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.12667383587967,3.73280703416191e-05,0.000318787170070762,"MSBB","UP: REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION","(Reactome) TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)"
"268","REACTOME: TRAF6 MEDIATED INDUCTION OF TAK1 COMPLEX","UP",0.187121738378772,7.49170915157853e-08,6.87611134532479e-07,"Mayo","UP: REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX",0.13270729133324,0.000752087020093208,0.00299299936567705,"MSBB","UP: REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX","(Reactome) TRAF6 mediated induction of TAK1 complex"
"269","REACTOME: TRAFFICKING OF GLUR2 CONTAINING AMPA RECEPTORS","DOWN",-0.168384746237866,0.00111930848201986,0.00279002366886634,"Mayo","DOWN: REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS",-0.16520356017455,0.00297577316092525,0.00901983056549881,"MSBB","DOWN: REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS","(Reactome) Trafficking of GluR2-containing AMPA receptors"
"270","REACTOME: TRANSCRIPTION","DOWN",-0.0872586020286032,1.71785312611578e-07,1.29550197536374e-06,"Mayo","DOWN: REACTOME_TRANSCRIPTION",-0.0775303874853397,0.000553126151769235,0.00235870683719123,"MSBB","DOWN: REACTOME_TRANSCRIPTION","(Reactome) Transcription"
"271","REACTOME: TRANSCRIPTION COUPLED NER TC NER","DOWN",-0.142752642218192,8.74447768951326e-10,1.95348331780824e-08,"Mayo","DOWN: REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER",-0.105944593403562,5.71505338169072e-05,0.000428629003626804,"MSBB","DOWN: REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER","(Reactome) Transcription-coupled NER (TC-NER)"
"272","REACTOME: TRANSMISSION ACROSS CHEMICAL SYNAPSES","DOWN",-0.179338159575727,1.12505671081195e-05,4.93735562319892e-05,"Mayo","DOWN: REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",-0.146525802273018,0.00118243007658882,0.00434801870369988,"MSBB","DOWN: REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES","(Reactome) Transmission across Chemical Synapses"
"273","REACTOME: VITAMIN B5 PANTOTHENATE METABOLISM","DOWN",-0.163583467436397,6.52781643320795e-08,6.18314772553457e-07,"Mayo","DOWN: REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM",-0.149938221135732,0.000246708097944815,0.00122308675676031,"MSBB","DOWN: REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM","(Reactome) Vitamin B5 (pantothenate) metabolism"
"274","REACTOME: VOLTAGE GATED POTASSIUM CHANNELS","DOWN",-0.32032977032629,1.40098824314686e-06,7.82438716927304e-06,"Mayo","DOWN: REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS",-0.418895269844317,1.52010842959685e-05,0.000189204985385991,"MSBB","DOWN: REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS","(Reactome) Voltage gated Potassium channels"
"275","REACTOME: YAP1 AND WWTR1 TAZ STIMULATED GENE EXPRESSION","UP",0.273987907921212,6.03452584621949e-14,1.44719221916577e-11,"Mayo","UP: REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION",0.240203548592178,5.41832169523112e-07,2.77638968372469e-05,"MSBB","UP: REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION","(Reactome) YAP1- and WWTR1 (TAZ)-stimulated gene expression"
"276","SIG: INSULIN RECEPTOR PATHWAY IN CARDIAC MYOCYTES","UP",0.0791198294345615,2.43072531663212e-08,2.74093216656421e-07,"Mayo","UP: SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES",0.0798774280795249,6.29463667505076e-06,0.000119400892150545,"MSBB","UP: SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES","(Signaling Gateway) Genes related to the insulin receptor pathway"
"277","ST: P38 MAPK PATHWAY","UP",0.0610498870757871,0.000292694359287893,0.000847310810261285,"Mayo","UP: ST_P38_MAPK_PATHWAY",0.0828171286888824,0.000360971793333142,0.00167594046904673,"MSBB","UP: ST_P38_MAPK_PATHWAY","(STKE) p38 MAPK Pathway"
